"paper","authors","title","position","contribution ID"
"MOPMP039","L. van Riesen-Haupt, M. Hofer, J. Keintzel, R. Tomas, F. Zimmermann, J. Barranco, T. Pieloni, C. Tambasco, E. Cruz Alaniz, J.L. Abelleira","Developments in the Experimental Interaction Regions of the High Energy LHC",532,3501
"MOPMP040","G. Apollinari, G. Ambrosio, R.H. Carcagno, SF. Feher, L. Ristori","US Contributions to the High Luminosity LHC Upgrade - Focusing Quadrupoles and Crab Cavities",536,1625
"MOPMP044","C. Liu, M. Blaskiewicz, K.A. Drees, A.V. Fedotov, W. Fischer, C.J. Gardner, H. Huang, D. Kayran, Y. Luo, G.J. Marr, A. Marusic, K. Mernick, M.G. Minty, C. Montag, I. Pinayev, S. Polizzo, V.H. Ranjbar, D. Raparia, G. Robert-Demolaize, T. Roser, J. Sandberg, V. Schoefer, T.C. Shrey, S. Tepikian, P. Thieberger, A. Zaltsman, K. Zeno, I.Y. Zhang, W. Zhang","Improving the Luminosity for Beam Energy Scan II at RHIC",540,2859
"MOPMP045","C. Liu, G.J. Marr, A. Marusic, M.G. Minty, V. Schoefer","RHIC Heavy Ion Operation With Near-Integer Working Point",544,2865
"MOPMP046","C. Liu, D. Bruno, A. Marusic, M.G. Minty, P. Thieberger, X. Wang","Mitigation of Persistent Current Effects in the RHIC Superconducting Magnets",548,2868
"MOPMP048","P.M. McIntyre, J. Breitschopf, J.N. Kellams, A. Sattarov, D.C.V. Chavez","LHC Doubler: CIC Dipole Technology May Make It Feasible and Affordable",552,1768
"MOPMP049","P.M. McIntyre, J. Gerity, D.C.V. Chavez, J.N. Kellams, A. Sattarov, J. Breitschopf","6 T Cable-in-conduit Dipole to Double the Ion Energy for JLEIC",556,2527
"MOPMP050","I. Pinayev, Z. Altinbas, J.C. Brutus, A.J. Curcio, A. Di Lieto, T. Hayes, R.L. Hulsart, P. Inacker, Y.C. Jing, V. Litvinenko, J. Ma, G.J. Mahler, M. Mapes, K. Mernick, K. Mihara, T.A. Miller, M.G. Minty, G. Narayan, F. Severino, K. Shih, Z. Sorrell, J.E. Tuozzolo, E. Wang, G. Wang, A. Zaltsman, I. Petrushina","Performance of CeC PoP Accelerator",559,2390
"MOPMP051","Q. Wu, M. Blaskiewicz, K. Mernick, S. Polizzo, F. Severino, K.S. Smith, T. Xin","56 MHz SRF System for SPHENIX Experiments at RHIC",562,2936
"MOPMP052","A. Poyet, S.D. Fartoukh, N. Karastathis, Y. Papaphilippou, G. Sterbini, K. Skoufaris","Numerical Simulations of the DC Wire Prototypes in LHC for Enhancing the HL-LHC Performances",566,1865
"MOPMP053","K. Skoufaris, Y. Papaphilippou, A. Rossi, S.D. Fartoukh, N. Karastathis, D. Pellegrini, A. Poyet, G. Sterbini","Numerical Optimization of DC Wire Compensation in HL-LHC",570,1874
"MOPRB001","T.K. Charles, S. Aumon, B.J. Holzer, F. Zimmermann, K. Oide","Low Emittance Tuning of FCC-ee",574,1965
"MOPRB003","O.R. Blanco-García, P. Raimondi, G. Cesarini, F. Collamati, M. Antonelli, M.E. Biagini, M. Boscolo, S. Guiducci, C. Vaccarezza, A. Variola, A. Ciarma, R. Li Voti","Multi-Target Lattice for Muon Production From e+ Beam Annihilation on Target",578,3262
"MOPRB004","M. Dracos, E. Bouquerel, G. Gokbulut, A. Kayis Topaksu, G. Fanourakis","The European Spallation Source Neutrino Super Beam Design Study",582,1746
"MOPRB005","R. Nagaoka, A. Bence, P. Brunelle, L. Hoummi, A. Loulergue, A. Nadji, L.S. Nadolski, M.-A. Tordeux, A. Vivoli, A. Gamelin","Study of Higher-Order Achromat Lattice as an Alternative Option for the SOLEIL Storage Ring Upgrade",586,3516
"MOPRB006","S. Gorgi Zadeh, R. Calaga, T. Flisgen, U. van Rienen","HOM Damping Options for the Z-Pole Operating Scenario of FCC-ee",590,2734
"MOPRB007","B. Günther, K. Achterhold, E. Braig, M. Dierolf, R. Gradl, C. Jud, S. Kulpe, F. Pfeiffer","Applications & Operation of an Inverse Compton-Source in User Mode",,2921
"MOPRB011","C. Hunt, V.C. Palladino, C.G. Whyte","Progress on Muon Ionization Cooling Demonstration with MICE",594,2678
"MOPRB012","C.G. Whyte, J.C. Nugent","RECENT RESULTS FROM MICE ON MULTIPLE COULOMB SCATTERING AND ENERGY LOSS",598,2720
"MOPRB013","R. Pompili","Focusing of High-Brightness Electron Beams with Active-Plasma Lenses",601,2098
"MOPRB017","Y. Nakazawa, H. Iinuma, N. Saito, K. Hasegawa, Y. Kondo, T. Morishita, N. Kawamura, M. Otani, T. Yamazaki, M. Yoshida, T. Mibe, Y. Iwashita, Y. Iwata, Y. Sue, N. Hayashizaki, R. Kitamura, H.Y. Yasuda","Development of Inter-Digital H-Mode Drift-Tube Linac Prototype with Alternative Phase Focusing for a Muon Linac in the J-PARC Muon G-2/EDM Experiment",606,1720
"MOPRB018","C. Ohmori, M. Otani, K. Shimomura, T. Takayanagi","Conceptual Design of Negative-Muon Decelerator for Material Science",610,1999
"MOPRB019","H. Okita, Y. Ishi, Y. Kuriyama, Y. Mori, Y. Ono, A. Taniguchi, T. Uesugi, M. Kinsho, K. Okabe, M. Yoshimoto, Y. Miyake, N. Ikeda, Y. Yonemura, M. Muto, A. Sato","Beam Optics Study on FFA-MERIT Ring",613,3200
"MOPRB021","K. Suga, Y. Fuwa, Y. Ishi, Y. Kuriyama, Y. Mori, H. Okita, T. Uesugi","Remodeling of 150 MeV FFAG Main Ring at KURNS to Pion Production Ring",616,3273
"MOPRB022","K. Watanabe, K. Marutsuka, Ma. Yoshida, S.I. Yoshimoto","Current Status of the High-Power RF Systems During Phase2 Operation in SuperKEKB",619,2524
"MOPRB023","H.Y. Yasuda, H. Iinuma, Y. Nakazawa, N. Saito, Y. Kondo, N. Kawamura, M. Otani, T. Mibe, Y. Sue","Design of the Wien-Filter Type Spin Rotator for the Low-Emittance Muon Beam",622,1824
"MOPRB024","S. Bai, J. Gao, H. Geng, D. Wang, Y. Wang, C.H. Yu, Y. Zhang","Beam-Gas and Beam-Thermal Photon Scattering in CEPC",626,1789
"MOPRB026","Y. Bao, X. Li, Y. Li, Y.P. Song, X. Tong","High-Quality Muon Beam Production Based on Superconducting Solenoids",630,2000
"MOPRB027","P. He, J.S. Cao, F.S. Chen, J. Chen, H. Dong, D.Y. He, Y. Jiao, W. Kang, C. H. Li, J.Y. Li, F. Long, H.H. Lu, X. Qi, Q. Qin, H. Qu, J.Q. Wang, G. Xu, J.H. Yue, J. Zhang, J.R. Zhang, P. Zhang","Progress of HEPS Accelerator System Design",633,3127
"MOPRB028","M.T. Li, F. Li, Y.W. An, S.Y. Xu, T.G. Xu","Application of WCM in Beam Commissioning of RCS in CSNS",636,1792
"MOPRB029","M.T. Li, Y.W. An, S.Y. Xu, T.G. Xu","Longitudinal Tomography for Analysing the Longitudinal Phase Space Distribution in RCS of CSNS",639,1791
"MOPRB031","Q. Luo, W. Li, D.R. Xu, W.W. Gao, J.Q. Lan","Progress of Conceptual Study for the Accelerators of a 2-7GeV Super Tau Charm Facility at China",643,1760
"MOPRB032","W.W. Gao, J.Q. Lan, Q. Luo","Interaction Section Lattice Design for a STCF Project",646,2034
"MOPRB033","Y.G. Tang, L. Wang, C.-F. Wu","Preliminary Research of HOM for 100MHz Superconducting Cavity in the Pre-Research Project of HALS",649,2148
"MOPRB034","C.-F. Wu, Q. Li, Y.G. Tang, L. Wang","Physical Calculations of A 100MHz Superconducting RF Cavity System for HALS Storage Ring",,2149
"MOPRB036","D.R. Xu, W. Xu","Study on Beam-induced heating in injection section of Hefei Light Source",652,1751
"MOPRB038","H.T. Zhang, W. Wang [on leave]","Comparison of Photoelectric Self-collimator and Displacement Turntable for Position Monitoring in Particle Accelerator",,3097
"MOPRB039","Y.L. Zhao, Y. Jiao","The Active Interlock Threshold Simulation for HEPS",,2579
"MOPRB040","Y.L. Zhao, Y. Jiao, S.K. Tian","The Physical Design of the Collimation System for HEPS",,2577
"MOPRB041","Y. Filatov, S.V. Vinogradov, A.D. Kovalenko, A.M. Kondratenko, M.A. Kondratenko","Spin Resonance Strength in the Transparent Spin Mode of the NICA Collider",656,2968
"MOPRB043","A. Källberg, M. Björkhage, M. Blom, H. Cederquist, P. Reinhed, S. Rosén, H.T. Schmidt, A. Simonsson, H. Zettergren","Two-Beam Operation in DESIREE",659,3385
"MOPRB045","D.C. Plostinar, M. Eshraqi, B. Gålnander, V.A. Lebedev, J.Y. Tang, Y. Sato, C.R. Prior","Future High Power Proton Drivers for Neutrino Beams",662,3338
"MOPRB046","Y. Zou, T.J.C. Ekelöf, M. Olvegaard, R.J.M.Y. Ruber, H.O. Schönauer, E.H.M. Wildner, M. Eshraqi, B. Gålnander, E. Bouquerel, M. Dracos","Status of the ESSnuSB Accumulator Design",666,2986
"MOPRB048","R. Bruce, A. Bertarelli, M.I. Besana, F. Carra, F. Cerutti, G. Gobbi, A.M. Krainer, A. Lechner, A. Mereghetti, D. Mirarchi, J. Molson, S. Redaelli, E. Skordis, M. Fiascaris, M. Pasquali, D. Schulte, M. Varasteh Anvar, A. Abramov, M. Serluca, A. Faus-Golfe","Collimation System Studies for the FCC-hh",669,1833
"MOPRB049","C. Boscolo Meneguolo, R. Bruce, F. Cerutti, M. Ferro-Luzzi, M. Giovannozzi, A. Mereghetti, J. Molson, S. Redaelli, A. Abramov","Study of Beam-Gas Interactions at the LHC for the Physics Beyond Colliders Fixed-Target Study",673,1867
"MOPRB050","N. Fuster-Martinez, R. Bruce, J.M. Jowett, A. Mereghetti, D. Mirarchi, S. Redaelli","Performance of the Collimation System During the 2018 Lead Ion Run at the Large Hadron Collider",677,2161
"MOPRB051","A. Mereghetti, R. Bruce, N. Fuster-Martinez, D. Mirarchi, S. Redaelli","Collimation System Upgrades for the High Luminosity Large Hadron Collider and Expected Cleaning Performance in Run 3",681,1714
"MOPRB052","Y. Dutheil, R. Kersevan, A. Apyan, R. Alemany-Fernandez, H. Bartosik, N. Biancacci, R. Bruce, P. Czodrowski, V. Fedosseev, B. Goddard, S. Hirlaender, J.M. Jowett, M. Kowalska, M. Lamont, D. Manglunki, J. Molson, A.V. Petrenko, M. Schaumann, F. Zimmermann, Y.K. Wu, K. Kroeger, M. Sapinski, T. Stoehlker, C. Curatolo, L. Serafini, F. Castelli, G. Weber, S. E. Alden, A. Bosco, S.M. Gibson, L.J. Nevay, A. Martens, E.G. Bessonov, V. Petrillo","Gamma Factory at CERN: Design of a Proof-of-Principle Experiment",685,2665
"MOPRB055","M. Schaumann, R. Alemany-Fernandez, H. Bartosik, T. Bohl, R. Bruce, G.H. Hemelsoet, S. Hirlaender, J.M. Jowett, V. Kain, J. Molson, G. Papotti, M. Solfaroli Camillocci, J. Wenninger, M.W. Krasny, H. Timko","First Partially Stripped Ions in the LHC (208Pb81+)",689,2419
"MOPRB056","L. Shi, R. Ischebeck, S. Reiche","THz Radiator Based on Photonic Band Gap Crystal for SwissFEL",693,2812
"MOPRB057","L.-H. Chang, F.Y. Chang, M.H. Chang, S.W. Chang, L.J. Chen, F.-T. Chung, Y.T. Li, M.-C. Lin, Z.K. Liu, C.H. Lo, Ch. Wang, M.-S. Yeh, T.-C. Yu","An Approach to Alleviating Heavy Beam Loading Effect on the Synchrotron Machine Through the Existed Low Level RF Feedback System",697,1679
"MOPRB058","A. Abramov, L.J. Nevay, R. Bruce, N. Fuster-Martinez, A.A. Gorzawski, M.W. Krasny, J. Molson, S. Redaelli, M. Schaumann","Collimation of Partially Stripped Ion Beams in the LHC",700,2694
"MOPRB059","A. Abramov, L.J. Nevay, M.P. Crouch, R. Bruce, N. Fuster-Martinez, A. Mereghetti, J. Molson, S. Redaelli","Collimation of Heavy-Ion Beams in the HE-LHC",704,2700
"MOPRB060","S.C. Tygier, R.B. Appleby, R.J. Barlow, S. Rowan","Simulating Novel Collimation Schemes for High-Luminosity LHC With Merlin++",708,2647
"MOPRB061","B.S. Kyle, P.H. Williams, M. Brandin, E. Mansten, S. Thorin, T.H. Pacey, J. Wolfenden, R.B. Appleby","Simulations and Measurements of Coherent Synchrotron Radiation at the MAX-IV Short Pulse Facility",712,2322
"MOPRB062","J.-B. Lagrange, J. Pasternak, R.B. Appleby, S.C. Tygier","nuSTORM Decay Ring",716,2274
"MOPRB063","D.J. Kelliher, C. Brown, J.-B. Lagrange, S. Machida, C.R. Prior, C.T. Rogers, S.L. Sheehy, Y. Ishi, Y. Kuriyama, H. Okita, T. Uesugi","Longitudinal Tomography in a Scaling FFA",719,2667
"MOPRB064","S.D. Walker, A. Abramov, S.T. Boogert, S.M. Gibson, L.J. Nevay, H. Pikhartova","Precision Modelling of Energy Deposition in the LHC using BDSIM",723,2841
"MOPRB065","C.P. Welsch","Enhancing Experimental Prospects With Low Energy Antiprotons",727,2070
"MOPRB066","S.P. Antipov, S.V. Kuzikov, A.A. Vikharev, Y. C. Du, Y.F. Liang, Q.L. Tian, D. Wang, L.X. Yan","High Shunt Impedance Photonic Band Gap Accelerating Structures",,3713
"MOPRB067","S.P. Antipov, E. Gomez, S.V. Kuzikov, A.A. Vikharev","High-gradient Single Cycle Terahertz Accelerating Structures",731,3712
"MOPRB068","S.P. Antipov","Femtosecond Laser Microfabrication for Advanced Accelerator Applications",,3622
"MOPRB069","J.H. Shao, M.E. Conde, D.S. Doran, G. Ha, W. Liu, J.G. Power, C. Whiteford, E.E. Wisniewski, C.-J. Jing, H.B. Chen, M.M. Peng, J. Shi, H. Zha, J. Seok","Generation of High Power Short Rf Pulses using an X-Band Metallic Power Extractor Driven by High Charge Multi-Bunch Train",734,3481
"MOPRB070","J.H. Shao, M.E. Conde, D.S. Doran, G. Ha, W. Liu, J.G. Power, C. Whiteford, E.E. Wisniewski, C.-J. Jing","Generation of High Power, Short RF Pulse From an X-Band Dielectric Power Extractor Driven by High Charge Multi-Bunch Train",,3479
"MOPRB071","M.E. Conde, D.S. Doran, G. Ha, W. Liu, J.G. Power, J.H. Shao, C. Whiteford, S.P. Antipov, C.-J. Jing, E.E. Wisniewski, M.M. Peng, R.J. Roussel, J. Seok","AWA Facility Upgrade: Double Emittance Exchange Beamline",,3602
"MOPRB072","W. Fischer, E.C. Aschenauer, E.N. Beebe, M. Blaskiewicz, K.A. Brown, D. Bruno, K.A. Drees, C.J. Gardner, H. Huang, T. Kanesue, C. Liu, M. Mapes, G.T. McIntyre, M.G. Minty, C. Montag, S.K. Nayak, M. Okamura, V. Ptitsyn, D. Raparia, J. Sandberg, K.S. Smith, P. Thieberger, N. Tsoupas, J.E. Tuozzolo, F.J. Willeke, A. Zaltsman, A. Zelenski","eRHIC in Electron-Ion Operation",738,1983
"MOPRB074","C.M. Gulliford, N. Banerjee, A.C. Bartnik, J.A. Crittenden, P. Quigley, J.S. Berg","Using an Energy Scan to Determine the Tunes and Orbit  in the First FFA Girder of CBETA",742,1881
"MOPRB075","V.O. Kostroun, C.M. Gulliford","Radiation Limits on Permanent Magnets in CBETA",745,1975
"MOPRB076","C.M. Gulliford, N. Banerjee, A.C. Bartnik, I.V. Bazarov, J.A. Crittenden, K.E. Deitrick, A. Galdi, G.H. Hoffstaetter, P. Quigley, K.W. Smolenski, J.S. Berg, S.J. Brooks, R.J. Michnoff, D. Trbojevic","CBETA Beam Commissioning Results",748,2991
"MOPRB077","C.M. Gulliford, N. Banerjee, A.C. Bartnik, J.A. Crittenden, P. Quigley, J.S. Berg","Results From the CBETA Fractional Arc Test",751,2993
"MOPRB078","C.M. Gulliford, A.C. Bartnik, J.A. Crittenden, P. Quigley, J.S. Berg","Beam Based Measurements of the CBeta Main Linac Cavity Alignment",755,1880
"MOPRB080","J. Guo, R.A. Rimmer, H. Wang, S. Wang, T. Mastoridis, J.D. Fox","Transient Beam Loading and Mitigation in JLEIC Collider Rings",758,3690
"MOPRB081","Y. Hao, V. Ptitsyn, J. Qiang","Electron Beam's Closed Orbit in the Crab Crossing Scheme of Future Electron-Ion Colliders",762,2111
"MOPRB082","Y. Hao, Y. Luo, V. Ptitsyn, J. Qiang","Scaling Properties of the Synchro-Beta Resonance in Crab Crossing Scheme of Future Electron Ion Collider",766,2110
"MOPRB083","B. Hornberger, J. Kasahara, M.A. Gifford","Mini-Synchrotron with Laser-Undulator Provides High-Flux Quasi-Monochromatic and Tunable X-Rays:  The Lyncean Compact Light Source",,3763
"MOPRB084","A. Kanareykin, C.-J. Jing, J.G. Power, P. Piot, T. Xu","Photocathode Laser Shaping for High-Transformer-Ratio Collinear Wakefield Acceleration",,2906
"MOPRB085","D. Kayran, Z. Altinbas, D. Bruno, M.R. Costanzo, K.A. Drees, A.V. Fedotov, W. Fischer, M. Gaowei, D.M. Gassner, X. Gu, R.L. Hulsart, P. Inacker, J.P. Jamilkowski, Y.C. Jing, J. Kewisch, C.J. Liaw, C. Liu, J. Ma, K. Mernick, T.A. Miller, M.G. Minty, L.K. Nguyen, M.C. Paniccia, I. Pinayev, V. Ptitsyn, V. Schoefer, S. Seletskiy, F. Severino, T.C. Shrey, L. Smart, K.S. Smith, A. Sukhanov, P. Thieberger, J.E. Tuozzolo, E. Wang, G. Wang, A. Zaltsman, H. Zhao, Z. Zhao","First Results from Commissioning of Low Energy RHIC Electron Cooler (LEReC)",769,3394
"MOPRB087","V. Litvinenko, M.E. Conde, C.-J. Jing, J.G. Power, J.C. Brutus, Y.C. Jing, I. Pinayev, G. Wang, A. Kanareykin, N. Vafaei-Najafabadi","Proposal for a High Transformer Ratio CW Dielectric Accelerator",773,2446
"MOPRB088","I. Lobach, K. Kim, T.V. Shaftan, V.A. Lebedev, S. Nagaitsev, A.L. Romanov, G. Stancari, A. Valishev, A.Y. Murokh, A. Halavanau, Z. Huang, V. Yakimenko","Study of Fluctuations in Undulator Radiation in the IOTA Ring at Fermilab",777,2832
"MOPRB089","S. Nagaitsev, A.L. Romanov, G. Stancari, T.V. Shaftan, A.Y. Murokh, A. Arodzero, M. Ruelas, I. Lobach","Experimental Study of a Single Electron in a Storage Ring via Undulator Radiation",781,2017
"MOPRB090","Y. Luo, F.J. Willeke, Y. Hao, Y. Roblin, H. Zhang, J. Qiang","Simulation Challenges for eRHIC Beam-Beam Study",785,2389
"MOPRB091","Y. Luo, G. Bassi, M. Blaskiewicz, W. Fischer, Y. Hao, C. Montag, V. Ptitsyn, V.V. Smaluk, F.J. Willeke, K. Ohmi, J. Qiang","Combined Strong-Strong and Weak-Strong Beam-Beam Simulations for Crabbed Collision in eRHIC",788,2394
"MOPRB092","Y. Luo, W. Fischer, F. Meot, G. Robert-Demolaize","Symplectic and Exact Tracking of Low Energy 197Au78+ in the Relativistic Heavy Ion Collider",791,2393
"MOPRB093","C. Montag, M. Blaskiewicz, C. Hetzel, D. Holmes, Y. Li, H. Lovelace III, V. Ptitsyn, K.S. Smith, S. Tepikian, F.J. Willeke, H. Witte, W. Xu, E. Gianfelice-Wendt","eRHIC Electron Ring Design Status",794,2334
"MOPRB098","E.A. Nissen","An Increased Extraction Energy Booster Complex for the Jefferson Lab Electron Ion Collider",797,2998
"MOPRB099","M.A. Palmer, M. Babzien, C. Cullen, M.G. Fedurin, K. Kusche, R. Malone, M.A. Montemagno, I. Pogorelsky, M.N. Polyanskiy, C. Swinson","Status and Plans for the Accelerator Test Facility at Brookhaven National Laboratory",,3454
"MOPRB100","B. Parker, R.B. Palmer, H. Witte","An Improved eRHIC Interaction Region Design Without High Field Nb3Sn Magnets",799,2872
"MOPRB101","I.V. Pogorelov, D.T. Abell, D.L. Bruhwiler, Y.I. Eidelman, S.D. Webb, H. Zhang, J. Gerity, P.M. McIntyre","Magnetized Electron Cooling Simulations for JLEIC",,3042
"MOPRB103","J. Qiang, S. Prestemon, L.N. Brouwer","A Phase Shifter for Multi-Pass Recirculating Proton LINAC",802,1677
"MOPRB104","D. Stratakis","A Parameter Study for Improving the Performance of the Production Target for the Fermilab Muon g-2 Experiment",806,3671
"MOPRB105","A. Ramirez, D. Stratakis","Measurement and Analysis of Beam Phase-space Distributions for the Fermilab Muon Campus accelerator complex",810,2449
"MOPRB106","G. Stupakov, P. Baxevanis","3D Theory of Microbunched Electron Cooling for Electron-Ion Colliders",814,1786
"MOPRB107","N.S. Sudar, M. Babzien, M.G. Fedurin, K. Kusche, M.A. Palmer, I. Pogorelsky, M.N. Polyanskiy, C. Swinson, A.Y. Murokh, A.G. Ovodenko, P. Musumeci","Demonstration of High Duty Cycle Operation of an Inverse Free Electron Laser Accelerator",,3662
"MOPRB109","S. Verdu-Andres, Q. Wu","Cavity Design for the Updated eRHIC Crabbing System",818,2401
"MOPRB110","S.A.K. Wijethunga, J.R. Delayen, J. F. Benesch, F.E. Hannon, M.A. Mamun, G.G. Palacios Serrano, M. Poelker, R. Suleiman, S. Zhang, G.A. Krafft","Simulation Study of the Emittance Measurements in  Magnetized Electron Beam",822,1769
"MOPRB111","X. Yang, G. Ganetis, Y. Hidaka, T.V. Shaftan, V.V. Smaluk, G.M. Wang, L.-H. Yu, P. Zuhoski","Online Optimization of NSLS-II Dynamic Aperture and Injection Transient",,2959
"MOPRB114","T. Zolkin, S. Nagaitsev, A. Halavanau","McMillan Maps of Polygon Form",,3060
"MOPRB116","S.M. Gibson, L.J. Nevay, S. E. Alden","Laser Sculpted Cool Proton Beams",826,3359
"MOPTS001","M.P. Atkinson, G. LeBlanc, K. Zingre","Operational Experience with a Sled and Multibunch Injection at the Australian Synchrotron",830,3029
"MOPTS002","R. Muñoz Horta, D. Lanaia, E. Marin, A. Olmos, F. Perez","Linac Energy Jitter Measurements with SPARK BPMs at ALBA",833,3526
"MOPTS003","F. Bouly, M.A. Baylac, D. Uriot, A. Gatera","Superconducting LINAC Design Upgrade in View of the 100 MeV MYRRHA Phase I",837,2010
"MOPTS004","D.K. Olsson, Å. Andersson, M. Sjöström","2nd Order Optics Symmetrisation through Off-Energy Orbit Response Matrix Analysis",841,3281
"MOPTS005","P. Dolegieviez, R. Ferdinand, X. Ledoux, H. Savajols, F. Varenne","Status of the SPIRAL2 Project",844,3524
"MOPTS006","R. Ferdinand, M. Di Giacomo, H. Franberg, J.-M. Lagniel, G. Normand, A. Savalle, D. Uriot","Final Results of the SPIRAL2 Injector Commissioning",848,3352
"MOPTS007","O. Piquet, C. Boulch, D. Chirpaz-Cerbat, G. Ferrand, F. Gohier, T.J. Joannem, G. Monnereau, Th. Plaisant, F. Gouit, A. Pérolat, D. Braud, P. Carbonnier, P. Guiho, L. Maurice, J. Plouin, P. Sahuquet, N. Solenne","SARAF Equipped Cavity Test Stand (ECTS) at CEA",852,2286
"MOPTS008","O. Piquet, A.C. Chauveau, D. Chirpaz-Cerbat, M. Desmons, A.C. France, P. Hamel, B. Pottin, A. Dubois, A. Gaget, Y. Le Noa, L. Napoly, M. Oublaid, G. Perreu","ESS RFQ: Construction Status and Power Couplers Qualification",855,2537
